,num_barcodes,barcode_length_in_aa,num_oligos,is_capped
10526,5,1,8.0,False
10527,5,2,164.0,False
10528,5,3,10857.0,False
10529,5,4,319528.0,False
10530,1,1,27.0,False
10531,1,2,817.0,False
10532,1,3,18621.0,False
10533,1,4,432543.0,False
10534,1,5,10000000.0,True
10535,3,1,24.0,False
10536,3,2,119.0,False
10537,3,3,14261.0,False
10538,3,4,266949.0,False
10539,5,1,11.0,False
10540,5,2,245.0,False
10541,5,3,10226.0,False
10542,5,4,280349.0,False
10543,1,1,29.0,False
10544,1,2,654.0,False
10545,1,3,19607.0,False
10546,1,4,453955.0,False
10547,1,5,10000000.0,True
10548,3,1,5.0,False
10549,3,2,280.0,False
10550,3,3,9923.0,False
10551,3,4,423376.0,False
10552,5,1,6.0,False
10553,5,2,295.0,False
10554,5,3,5467.0,False
10555,5,4,319059.0,False
10556,1,1,14.0,False
10557,1,2,523.0,False
10558,1,3,15358.0,False
10559,1,4,189879.0,False
10560,1,5,10000000.0,True
10561,3,1,10.0,False
10562,3,2,454.0,False
10563,3,3,8282.0,False
10564,3,4,580877.0,False
10565,5,1,4.0,False
10566,5,2,489.0,False
10567,5,3,6048.0,False
10568,5,4,303332.0,False
10569,1,1,16.0,False
10570,1,2,289.0,False
10571,1,3,14967.0,False
10572,1,4,549081.0,False
10573,1,5,10000000.0,True
10574,3,1,15.0,False
10575,3,2,348.0,False
10576,3,3,7537.0,False
10577,3,4,250320.0,False
10578,5,1,14.0,False
10579,5,2,311.0,False
10580,5,3,12437.0,False
10581,5,4,382599.0,False
10582,1,1,17.0,False
10583,1,2,627.0,False
10584,1,3,14559.0,False
10585,1,4,641981.0,False
10586,1,5,10000000.0,True
10587,3,1,9.0,False
10588,3,2,217.0,False
10589,3,3,12987.0,False
10590,3,4,430191.0,False
10591,5,1,8.0,False
10592,5,2,206.0,False
10593,5,3,4206.0,False
10594,5,4,390580.0,False
10595,1,1,12.0,False
10596,1,2,614.0,False
10597,1,3,14235.0,False
10598,1,4,510991.0,False
10599,1,5,10000000.0,True
10600,3,1,13.0,False
10601,3,2,330.0,False
10602,3,3,6410.0,False
10603,3,4,280490.0,False
10604,5,1,10.0,False
10605,5,2,316.0,False
10606,5,3,8299.0,False
10607,5,4,553397.0,False
10608,1,1,16.0,False
10609,1,2,526.0,False
10610,1,3,8172.0,False
10611,1,4,704678.0,False
10612,1,5,10000000.0,True
10613,3,1,10.0,False
10614,3,2,172.0,False
10615,3,3,16688.0,False
10616,3,4,339205.0,False
10617,5,1,4.0,False
10618,5,2,302.0,False
10619,5,3,4407.0,False
10620,5,4,243976.0,False
10621,1,1,17.0,False
10622,1,2,205.0,False
10623,1,3,24511.0,False
10624,1,4,533240.0,False
10625,1,5,10000000.0,True
10626,3,1,10.0,False
10627,3,2,169.0,False
10628,3,3,11404.0,False
10629,3,4,506865.0,False
10630,5,1,9.0,False
10631,5,2,349.0,False
10632,5,3,6464.0,False
10633,5,4,328160.0,False
10634,1,1,18.0,False
10635,1,2,413.0,False
10636,1,3,11539.0,False
10637,1,4,555201.0,False
10638,1,5,10000000.0,True
10639,3,1,10.0,False
10640,3,2,227.0,False
10641,3,3,4820.0,False
10642,3,4,340165.0,False
10643,5,1,15.0,False
10644,5,2,299.0,False
10645,5,3,6567.0,False
10646,5,4,350654.0,False
10647,1,1,22.0,False
10648,1,2,382.0,False
10649,1,3,20385.0,False
10650,1,4,654904.0,False
10651,1,5,10000000.0,True
10652,3,1,9.0,False
10653,3,2,323.0,False
10654,3,3,7468.0,False
10655,3,4,136064.0,False
10656,5,1,3.0,False
10657,5,2,62.0,False
10658,5,3,14097.0,False
10659,5,4,520955.0,False
10660,1,1,13.0,False
10661,1,2,512.0,False
10662,1,3,2715.0,False
10663,1,4,598466.0,False
10664,1,5,10000000.0,True
10665,3,1,18.0,False
10666,3,2,411.0,False
10667,3,3,12619.0,False
10668,3,4,238581.0,False
10669,5,1,17.0,False
10670,5,2,327.0,False
10671,5,3,8193.0,False
10672,5,4,375138.0,False
10673,1,1,22.0,False
10674,1,2,614.0,False
10675,1,3,24048.0,False
10676,1,4,310506.0,False
10677,1,5,10000000.0,True
10678,3,1,9.0,False
10679,3,2,199.0,False
10680,3,3,15794.0,False
10681,3,4,371877.0,False
10682,5,1,6.0,False
10683,5,2,322.0,False
10684,5,3,14417.0,False
10685,5,4,270763.0,False
10686,1,1,22.0,False
10687,1,2,474.0,False
10688,1,3,15859.0,False
10689,1,4,511840.0,False
10690,1,5,10000000.0,True
10691,3,1,11.0,False
10692,3,2,352.0,False
10693,3,3,9402.0,False
10694,3,4,378088.0,False
10695,5,1,14.0,False
10696,5,2,239.0,False
10697,5,3,7191.0,False
10698,5,4,115373.0,False
10699,1,1,20.0,False
10700,1,2,402.0,False
10701,1,3,15956.0,False
10702,1,4,351763.0,False
10703,1,5,10000000.0,True
10704,3,1,21.0,False
10705,3,2,246.0,False
10706,3,3,15768.0,False
10707,3,4,423704.0,False
10708,5,1,8.0,False
10709,5,2,212.0,False
10710,5,3,5580.0,False
10711,5,4,166514.0,False
10712,1,1,14.0,False
10713,1,2,632.0,False
10714,1,3,13175.0,False
10715,1,4,357426.0,False
10716,1,5,10000000.0,True
10717,3,1,8.0,False
10718,3,2,394.0,False
10719,3,3,2306.0,False
10720,3,4,350819.0,False
10721,5,1,5.0,False
10722,5,2,183.0,False
10723,5,3,12165.0,False
10724,5,4,421489.0,False
10725,1,1,14.0,False
10726,1,2,567.0,False
10727,1,3,15318.0,False
10728,1,4,576527.0,False
10729,1,5,10000000.0,True
10730,3,1,11.0,False
10731,3,2,355.0,False
10732,3,3,13981.0,False
10733,3,4,471997.0,False
10734,5,1,3.0,False
10735,5,2,187.0,False
10736,5,3,14367.0,False
10737,5,4,435716.0,False
10738,1,1,20.0,False
10739,1,2,830.0,False
10740,1,3,9438.0,False
10741,1,4,546901.0,False
10742,1,5,10000000.0,True
10743,3,1,9.0,False
10744,3,2,335.0,False
10745,3,3,3797.0,False
10746,3,4,347524.0,False
10747,5,1,12.0,False
10748,5,2,197.0,False
10749,5,3,10676.0,False
10750,5,4,421214.0,False
10751,1,1,4.0,False
10752,1,2,317.0,False
10753,1,3,11388.0,False
10754,1,4,376968.0,False
10755,1,5,10000000.0,True
10756,3,1,8.0,False
10757,3,2,283.0,False
10758,3,3,12853.0,False
10759,3,4,451092.0,False
10760,5,1,14.0,False
10761,5,2,77.0,False
10762,5,3,5662.0,False
10763,5,4,258269.0,False
10764,1,1,1.0,False
10765,1,2,461.0,False
10766,1,3,18743.0,False
10767,1,4,573318.0,False
10768,1,5,10000000.0,True
10769,3,1,14.0,False
10770,3,2,236.0,False
10771,3,3,13037.0,False
10772,3,4,417709.0,False
10773,5,1,4.0,False
10774,5,2,286.0,False
10775,5,3,12279.0,False
10776,5,4,240385.0,False
10777,1,1,34.0,False
10778,1,2,271.0,False
10779,1,3,10520.0,False
10780,1,4,165244.0,False
10781,1,5,10000000.0,True
10782,3,1,17.0,False
10783,3,2,354.0,False
10784,3,3,13690.0,False
10785,3,4,368796.0,False
10786,5,1,17.0,False
10787,5,2,255.0,False
10788,5,3,9949.0,False
10789,5,4,419296.0,False
10790,1,1,17.0,False
10791,1,2,587.0,False
10792,1,3,18461.0,False
10793,1,4,538243.0,False
10794,1,5,10000000.0,True
10795,3,1,14.0,False
10796,3,2,340.0,False
10797,3,3,11940.0,False
10798,3,4,301698.0,False
10799,5,1,14.0,False
10800,5,2,498.0,False
10801,5,3,6992.0,False
10802,5,4,289346.0,False
10803,1,1,16.0,False
10804,1,2,384.0,False
10805,1,3,18079.0,False
10806,1,4,553692.0,False
10807,1,5,10000000.0,True
10808,3,1,14.0,False
10809,3,2,318.0,False
10810,3,3,8954.0,False
10811,3,4,384832.0,False
10812,5,1,15.0,False
10813,5,2,340.0,False
10814,5,3,12287.0,False
10815,5,4,265882.0,False
10816,1,1,22.0,False
10817,1,2,617.0,False
10818,1,3,14816.0,False
10819,1,4,466430.0,False
10820,1,5,10000000.0,True
10821,3,1,19.0,False
10822,3,2,387.0,False
10823,3,3,14982.0,False
10824,3,4,316840.0,False
10825,5,1,9.0,False
10826,5,2,354.0,False
10827,5,3,7655.0,False
10828,5,4,332957.0,False
10829,1,1,18.0,False
10830,1,2,510.0,False
10831,1,3,15737.0,False
10832,1,4,430099.0,False
10833,1,5,10000000.0,True
10834,3,1,16.0,False
10835,3,2,253.0,False
10836,3,3,13178.0,False
10837,3,4,375138.0,False
10838,5,1,13.0,False
10839,5,2,197.0,False
10840,5,3,6639.0,False
10841,5,4,245589.0,False
10842,1,1,22.0,False
10843,1,2,418.0,False
10844,1,3,16087.0,False
10845,1,4,336502.0,False
10846,1,5,10000000.0,True
10847,3,1,14.0,False
10848,3,2,323.0,False
10849,3,3,11013.0,False
10850,3,4,406280.0,False
10851,5,1,9.0,False
10852,5,2,204.0,False
10853,5,3,12166.0,False
10854,5,4,294000.0,False
10855,1,1,23.0,False
10856,1,2,661.0,False
10857,1,3,16002.0,False
10858,1,4,309450.0,False
10859,1,5,10000000.0,True
10860,3,1,16.0,False
10861,3,2,323.0,False
10862,3,3,11945.0,False
10863,3,4,429566.0,False
10864,5,1,7.0,False
10865,5,2,306.0,False
10866,5,3,6661.0,False
10867,5,4,428467.0,False
10868,1,1,22.0,False
10869,1,2,344.0,False
10870,1,3,17552.0,False
10871,1,4,667288.0,False
10872,1,5,10000000.0,True
10873,3,1,9.0,False
10874,3,2,163.0,False
10875,3,3,6759.0,False
10876,3,4,267631.0,False
10877,5,1,8.0,False
10878,5,2,230.0,False
10879,5,3,13918.0,False
10880,5,4,268702.0,False
10881,1,1,21.0,False
10882,1,2,508.0,False
10883,1,3,14227.0,False
10884,1,4,684127.0,False
10885,1,5,10000000.0,True
10886,3,1,20.0,False
10887,3,2,202.0,False
10888,3,3,12404.0,False
10889,3,4,521516.0,False
10890,5,1,13.0,False
10891,5,2,99.0,False
10892,5,3,11896.0,False
10893,5,4,379553.0,False
10894,1,1,19.0,False
10895,1,2,325.0,False
10896,1,3,10764.0,False
10897,1,4,365334.0,False
10898,1,5,10000000.0,True
10899,3,1,13.0,False
10900,3,2,379.0,False
10901,3,3,13587.0,False
10902,3,4,470865.0,False
10903,5,1,15.0,False
10904,5,2,317.0,False
10905,5,3,8150.0,False
10906,5,4,174188.0,False
10907,1,1,12.0,False
10908,1,2,604.0,False
10909,1,3,5689.0,False
10910,1,4,546206.0,False
10911,1,5,10000000.0,True
10912,3,1,18.0,False
10913,3,2,416.0,False
10914,3,3,3091.0,False
10915,3,4,455183.0,False
10916,5,1,13.0,False
10917,5,2,301.0,False
10918,5,3,11008.0,False
10919,5,4,253823.0,False
10920,1,1,20.0,False
10921,1,2,710.0,False
10922,1,3,7690.0,False
10923,1,4,439533.0,False
10924,1,5,10000000.0,True
10925,3,1,12.0,False
10926,3,2,431.0,False
10927,3,3,10443.0,False
10928,3,4,273243.0,False
10929,5,1,14.0,False
10930,5,2,418.0,False
10931,5,3,3501.0,False
10932,5,4,416796.0,False
10933,1,1,19.0,False
10934,1,2,361.0,False
10935,1,3,13452.0,False
10936,1,4,582820.0,False
10937,1,5,10000000.0,True
10938,3,1,15.0,False
10939,3,2,362.0,False
10940,3,3,15072.0,False
10941,3,4,220576.0,False
10942,5,1,14.0,False
10943,5,2,334.0,False
10944,5,3,10489.0,False
10945,5,4,440439.0,False
10946,1,1,9.0,False
10947,1,2,428.0,False
10948,1,3,19055.0,False
10949,1,4,466125.0,False
10950,1,5,10000000.0,True
10951,3,1,11.0,False
10952,3,2,342.0,False
10953,3,3,13568.0,False
10954,3,4,71712.0,False
10955,5,1,6.0,False
10956,5,2,283.0,False
10957,5,3,8909.0,False
10958,5,4,110857.0,False
10959,1,1,3.0,False
10960,1,2,172.0,False
10961,1,3,6559.0,False
10962,1,4,373075.0,False
10963,1,5,10000000.0,True
10964,3,1,18.0,False
10965,3,2,503.0,False
10966,3,3,8157.0,False
10967,3,4,321528.0,False
10968,5,1,15.0,False
10969,5,2,228.0,False
10970,5,3,8403.0,False
10971,5,4,422665.0,False
10972,1,1,21.0,False
10973,1,2,442.0,False
10974,1,3,27405.0,False
10975,1,4,492091.0,False
10976,1,5,10000000.0,True
10977,3,1,13.0,False
10978,3,2,212.0,False
10979,3,3,10647.0,False
10980,3,4,320682.0,False
10981,5,1,7.0,False
10982,5,2,198.0,False
10983,5,3,12230.0,False
10984,5,4,174914.0,False
10985,1,1,24.0,False
10986,1,2,704.0,False
10987,1,3,12778.0,False
10988,1,4,376343.0,False
10989,1,5,10000000.0,True
10990,3,1,13.0,False
10991,3,2,400.0,False
10992,3,3,11721.0,False
10993,3,4,264152.0,False
10994,5,1,10.0,False
10995,5,2,184.0,False
10996,5,3,6488.0,False
10997,5,4,332969.0,False
10998,1,1,22.0,False
10999,1,2,586.0,False
11000,1,3,15335.0,False
11001,1,4,525042.0,False
11002,1,5,10000000.0,True
11003,3,1,20.0,False
11004,3,2,268.0,False
11005,3,3,13655.0,False
11006,3,4,372009.0,False
11007,5,1,6.0,False
11008,5,2,343.0,False
11009,5,3,10014.0,False
11010,5,4,169125.0,False
11011,1,1,24.0,False
11012,1,2,361.0,False
11013,1,3,24440.0,False
11014,1,4,655890.0,False
11015,1,5,10000000.0,True
11016,3,1,11.0,False
11017,3,2,238.0,False
11018,3,3,13489.0,False
11019,3,4,540306.0,False
11020,5,1,15.0,False
11021,5,2,256.0,False
11022,5,3,9955.0,False
11023,5,4,156138.0,False
11024,1,1,11.0,False
11025,1,2,674.0,False
11026,1,3,13088.0,False
11027,1,4,599950.0,False
11028,1,5,10000000.0,True
11029,3,1,5.0,False
11030,3,2,338.0,False
11031,3,3,14091.0,False
11032,3,4,253979.0,False
11033,5,1,17.0,False
11034,5,2,192.0,False
11035,5,3,9771.0,False
11036,5,4,284884.0,False
11037,1,1,30.0,False
11038,1,2,517.0,False
11039,1,3,16206.0,False
11040,1,4,666650.0,False
11041,1,5,10000000.0,True
11042,3,1,9.0,False
11043,3,2,218.0,False
11044,3,3,12450.0,False
11045,3,4,478734.0,False
11046,5,1,8.0,False
11047,5,2,133.0,False
11048,5,3,9356.0,False
11049,5,4,300714.0,False
11050,1,1,9.0,False
11051,1,2,470.0,False
11052,1,3,10875.0,False
11053,1,4,509698.0,False
11054,1,5,10000000.0,True
11055,3,1,17.0,False
11056,3,2,364.0,False
11057,3,3,14760.0,False
11058,3,4,371994.0,False
11059,5,1,10.0,False
11060,5,2,291.0,False
11061,5,3,9820.0,False
11062,5,4,149746.0,False
11063,1,1,20.0,False
11064,1,2,588.0,False
11065,1,3,25113.0,False
11066,1,4,263894.0,False
11067,1,5,10000000.0,True
11068,3,1,13.0,False
11069,3,2,497.0,False
11070,3,3,10209.0,False
11071,3,4,620711.0,False
11072,5,1,10.0,False
11073,5,2,259.0,False
11074,5,3,7924.0,False
11075,5,4,73738.0,False
11076,1,1,4.0,False
11077,1,2,676.0,False
11078,1,3,20310.0,False
11079,1,4,279724.0,False
11080,1,5,10000000.0,True
11081,3,1,19.0,False
11082,3,2,455.0,False
11083,3,3,12163.0,False
11084,3,4,216773.0,False
11085,5,1,13.0,False
11086,5,2,190.0,False
11087,5,3,9792.0,False
11088,5,4,124876.0,False
11089,1,1,16.0,False
11090,1,2,488.0,False
11091,1,3,16035.0,False
11092,1,4,410085.0,False
11093,1,5,10000000.0,True
11094,3,1,18.0,False
11095,3,2,394.0,False
11096,3,3,9707.0,False
11097,3,4,285515.0,False
11098,5,1,7.0,False
11099,5,2,356.0,False
11100,5,3,8889.0,False
11101,5,4,333871.0,False
11102,1,1,29.0,False
11103,1,2,555.0,False
11104,1,3,10051.0,False
11105,1,4,471689.0,False
11106,1,5,10000000.0,True
11107,3,1,5.0,False
11108,3,2,335.0,False
11109,3,3,13845.0,False
11110,3,4,347044.0,False
11111,5,1,4.0,False
11112,5,2,292.0,False
11113,5,3,4084.0,False
11114,5,4,270992.0,False
11115,1,1,25.0,False
11116,1,2,376.0,False
11117,1,3,10856.0,False
11118,1,4,554995.0,False
11119,1,5,10000000.0,True
11120,3,1,13.0,False
11121,3,2,406.0,False
11122,3,3,13880.0,False
11123,3,4,135430.0,False
11124,5,1,13.0,False
11125,5,2,305.0,False
11126,5,3,9684.0,False
11127,5,4,167898.0,False
11128,1,1,10.0,False
11129,1,2,630.0,False
11130,1,3,15616.0,False
11131,1,4,621696.0,False
11132,1,5,10000000.0,True
11133,3,1,19.0,False
11134,3,2,313.0,False
11135,3,3,9616.0,False
11136,3,4,333243.0,False
11137,5,1,7.0,False
11138,5,2,388.0,False
11139,5,3,7513.0,False
11140,5,4,312113.0,False
11141,1,1,8.0,False
11142,1,2,322.0,False
11143,1,3,13688.0,False
11144,1,4,320628.0,False
11145,1,5,10000000.0,True
11146,3,1,13.0,False
11147,3,2,402.0,False
11148,3,3,9688.0,False
11149,3,4,282409.0,False
11150,5,1,6.0,False
11151,5,2,230.0,False
11152,5,3,4400.0,False
11153,5,4,523459.0,False
11154,1,1,17.0,False
11155,1,2,515.0,False
11156,1,3,12753.0,False
11157,1,4,450350.0,False
11158,1,5,10000000.0,True
11159,3,1,23.0,False
11160,3,2,332.0,False
11161,3,3,11711.0,False
11162,3,4,410444.0,False
11163,5,1,3.0,False
11164,5,2,182.0,False
11165,5,3,10892.0,False
11166,5,4,291554.0,False
11167,1,1,7.0,False
11168,1,2,215.0,False
11169,1,3,14227.0,False
11170,1,4,588617.0,False
11171,1,5,10000000.0,True
11172,3,1,13.0,False
11173,3,2,470.0,False
11174,3,3,7012.0,False
11175,3,4,458912.0,False
11176,5,1,7.0,False
11177,5,2,323.0,False
11178,5,3,7503.0,False
11179,5,4,412661.0,False
11180,1,1,17.0,False
11181,1,2,555.0,False
11182,1,3,8185.0,False
11183,1,4,523975.0,False
11184,1,5,10000000.0,True
11185,3,1,22.0,False
11186,3,2,234.0,False
11187,3,3,12015.0,False
11188,3,4,359988.0,False
11189,5,1,6.0,False
11190,5,2,229.0,False
11191,5,3,2787.0,False
11192,5,4,317610.0,False
11193,1,1,13.0,False
11194,1,2,617.0,False
11195,1,3,6930.0,False
11196,1,4,576145.0,False
11197,1,5,10000000.0,True
11198,3,1,12.0,False
11199,3,2,346.0,False
11200,3,3,8139.0,False
11201,3,4,159213.0,False
11202,5,1,10.0,False
11203,5,2,237.0,False
11204,5,3,10029.0,False
11205,5,4,219391.0,False
11206,1,1,10.0,False
11207,1,2,445.0,False
11208,1,3,14181.0,False
11209,1,4,504562.0,False
11210,1,5,10000000.0,True
11211,3,1,14.0,False
11212,3,2,220.0,False
11213,3,3,10736.0,False
11214,3,4,186722.0,False
11215,5,1,7.0,False
11216,5,2,582.0,False
11217,5,3,11982.0,False
11218,5,4,324929.0,False
11219,1,1,29.0,False
11220,1,2,288.0,False
11221,1,3,14156.0,False
11222,1,4,362488.0,False
11223,1,5,10000000.0,True
11224,3,1,16.0,False
11225,3,2,302.0,False
11226,3,3,4935.0,False
11227,3,4,372041.0,False
11228,5,1,5.0,False
11229,5,2,192.0,False
11230,5,3,11245.0,False
11231,5,4,261524.0,False
11232,1,1,7.0,False
11233,1,2,253.0,False
11234,1,3,12926.0,False
11235,1,4,321973.0,False
11236,1,5,10000000.0,True
11237,3,1,14.0,False
11238,3,2,211.0,False
11239,3,3,11982.0,False
11240,3,4,362779.0,False
11241,5,1,14.0,False
11242,5,2,473.0,False
11243,5,3,10006.0,False
11244,5,4,228834.0,False
11245,1,1,12.0,False
11246,1,2,613.0,False
11247,1,3,9993.0,False
11248,1,4,612794.0,False
11249,1,5,10000000.0,True
11250,3,1,9.0,False
11251,3,2,510.0,False
11252,3,3,7965.0,False
11253,3,4,461707.0,False
11254,5,1,13.0,False
11255,5,2,132.0,False
11256,5,3,6117.0,False
11257,5,4,291080.0,False
11258,1,1,11.0,False
11259,1,2,465.0,False
11260,1,3,20719.0,False
11261,1,4,408213.0,False
11262,1,5,10000000.0,True
11263,3,1,17.0,False
11264,3,2,425.0,False
11265,3,3,13184.0,False
11266,3,4,386950.0,False
11267,5,1,17.0,False
11268,5,2,330.0,False
11269,5,3,15626.0,False
11270,5,4,428936.0,False
11271,1,1,22.0,False
11272,1,2,588.0,False
11273,1,3,17120.0,False
11274,1,4,549256.0,False
11275,1,5,10000000.0,True
11276,3,1,28.0,False
11277,3,2,299.0,False
11278,3,3,8662.0,False
11279,3,4,294190.0,False
11280,5,1,13.0,False
11281,5,2,458.0,False
11282,5,3,6908.0,False
11283,5,4,335467.0,False
11284,1,1,20.0,False
11285,1,2,616.0,False
11286,1,3,13118.0,False
11287,1,4,564015.0,False
11288,1,5,10000000.0,True
11289,3,1,11.0,False
11290,3,2,52.0,False
11291,3,3,10535.0,False
11292,3,4,435159.0,False
11293,5,1,17.0,False
11294,5,2,347.0,False
11295,5,3,10276.0,False
11296,5,4,293080.0,False
11297,1,1,14.0,False
11298,1,2,576.0,False
11299,1,3,11256.0,False
11300,1,4,286920.0,False
11301,1,5,10000000.0,True
11302,3,1,4.0,False
11303,3,2,405.0,False
11304,3,3,15753.0,False
11305,3,4,115482.0,False
11306,5,1,5.0,False
11307,5,2,462.0,False
11308,5,3,7559.0,False
11309,5,4,522190.0,False
11310,1,1,20.0,False
11311,1,2,458.0,False
11312,1,3,20878.0,False
11313,1,4,533982.0,False
11314,1,5,10000000.0,True
11315,3,1,20.0,False
11316,3,2,255.0,False
11317,3,3,8509.0,False
11318,3,4,184417.0,False
11319,5,1,5.0,False
11320,5,2,202.0,False
11321,5,3,11236.0,False
11322,5,4,282663.0,False
11323,1,1,25.0,False
11324,1,2,603.0,False
11325,1,3,12391.0,False
11326,1,4,252948.0,False
11327,1,5,10000000.0,True
11328,3,1,20.0,False
11329,3,2,268.0,False
11330,3,3,9343.0,False
11331,3,4,149935.0,False
11332,5,1,10.0,False
11333,5,2,342.0,False
11334,5,3,8599.0,False
11335,5,4,400527.0,False
11336,1,1,9.0,False
11337,1,2,210.0,False
11338,1,3,13336.0,False
11339,1,4,558978.0,False
11340,1,5,10000000.0,True
11341,3,1,6.0,False
11342,3,2,374.0,False
11343,3,3,14312.0,False
11344,3,4,335672.0,False
11345,5,1,8.0,False
11346,5,2,290.0,False
11347,5,3,6030.0,False
11348,5,4,125039.0,False
11349,1,1,29.0,False
11350,1,2,223.0,False
11351,1,3,5458.0,False
11352,1,4,258492.0,False
11353,1,5,10000000.0,True
11354,3,1,9.0,False
11355,3,2,233.0,False
11356,3,3,9429.0,False
11357,3,4,310283.0,False
11358,5,1,7.0,False
11359,5,2,253.0,False
11360,5,3,6217.0,False
11361,5,4,343478.0,False
11362,1,1,17.0,False
11363,1,2,301.0,False
11364,1,3,9887.0,False
11365,1,4,578975.0,False
11366,1,5,10000000.0,True
11367,3,1,3.0,False
11368,3,2,446.0,False
11369,3,3,8678.0,False
11370,3,4,441443.0,False
11371,5,1,12.0,False
11372,5,2,293.0,False
11373,5,3,6511.0,False
11374,5,4,279975.0,False
11375,1,1,21.0,False
11376,1,2,483.0,False
11377,1,3,18026.0,False
11378,1,4,497675.0,False
11379,1,5,10000000.0,True
11380,3,1,10.0,False
11381,3,2,123.0,False
11382,3,3,14143.0,False
11383,3,4,346965.0,False
11384,5,1,9.0,False
11385,5,2,158.0,False
11386,5,3,4115.0,False
11387,5,4,393428.0,False
11388,1,1,27.0,False
11389,1,2,520.0,False
11390,1,3,13162.0,False
11391,1,4,651283.0,False
11392,1,5,10000000.0,True
11393,3,1,14.0,False
11394,3,2,242.0,False
11395,3,3,10363.0,False
11396,3,4,388025.0,False
11397,5,1,6.0,False
11398,5,2,421.0,False
11399,5,3,10919.0,False
11400,5,4,143409.0,False
11401,1,1,32.0,False
11402,1,2,671.0,False
11403,1,3,5908.0,False
11404,1,4,446873.0,False
11405,1,5,10000000.0,True
11406,3,1,13.0,False
11407,3,2,248.0,False
11408,3,3,7454.0,False
11409,3,4,336228.0,False
11410,5,1,15.0,False
11411,5,2,132.0,False
11412,5,3,8377.0,False
11413,5,4,377991.0,False
11414,1,1,9.0,False
11415,1,2,566.0,False
11416,1,3,16679.0,False
11417,1,4,389069.0,False
11418,1,5,10000000.0,True
11419,3,1,10.0,False
11420,3,2,460.0,False
11421,3,3,11734.0,False
11422,3,4,432344.0,False
11423,5,1,9.0,False
11424,5,2,285.0,False
11425,5,3,5507.0,False
11426,5,4,384229.0,False
11427,1,1,9.0,False
11428,1,2,241.0,False
11429,1,3,23322.0,False
11430,1,4,576402.0,False
11431,1,5,10000000.0,True
11432,3,1,16.0,False
11433,3,2,181.0,False
11434,3,3,5456.0,False
11435,3,4,341723.0,False
11436,5,1,3.0,False
11437,5,2,204.0,False
11438,5,3,11454.0,False
11439,5,4,378287.0,False
11440,1,1,33.0,False
11441,1,2,524.0,False
11442,1,3,17386.0,False
11443,1,4,485477.0,False
11444,1,5,10000000.0,True
11445,3,1,5.0,False
11446,3,2,385.0,False
11447,3,3,13548.0,False
11448,3,4,414575.0,False
11449,5,1,15.0,False
11450,5,2,92.0,False
11451,5,3,6518.0,False
11452,5,4,472045.0,False
11453,1,1,26.0,False
11454,1,2,368.0,False
11455,1,3,15741.0,False
11456,1,4,459960.0,False
11457,1,5,10000000.0,True
11458,3,1,5.0,False
11459,3,2,275.0,False
11460,3,3,10778.0,False
11461,3,4,345731.0,False
11462,5,1,9.0,False
11463,5,2,326.0,False
11464,5,3,8308.0,False
11465,5,4,289984.0,False
11466,1,1,22.0,False
11467,1,2,373.0,False
11468,1,3,16382.0,False
11469,1,4,420619.0,False
11470,1,5,10000000.0,True
11471,3,1,10.0,False
11472,3,2,226.0,False
11473,3,3,8636.0,False
11474,3,4,525907.0,False
11475,5,1,2.0,False
11476,5,2,450.0,False
11477,5,3,6279.0,False
11478,5,4,349897.0,False
11479,1,1,18.0,False
11480,1,2,227.0,False
11481,1,3,20679.0,False
11482,1,4,310656.0,False
11483,1,5,10000000.0,True
11484,3,1,14.0,False
11485,3,2,348.0,False
11486,3,3,8404.0,False
11487,3,4,464422.0,False
11488,5,1,10.0,False
11489,5,2,191.0,False
11490,5,3,10261.0,False
11491,5,4,316669.0,False
11492,1,1,18.0,False
11493,1,2,316.0,False
11494,1,3,14323.0,False
11495,1,4,526066.0,False
11496,1,5,10000000.0,True
11497,3,1,20.0,False
11498,3,2,477.0,False
11499,3,3,9297.0,False
11500,3,4,437974.0,False
11501,5,1,8.0,False
11502,5,2,144.0,False
11503,5,3,7922.0,False
11504,5,4,395822.0,False
11505,1,1,15.0,False
11506,1,2,172.0,False
11507,1,3,9574.0,False
11508,1,4,438245.0,False
11509,1,5,10000000.0,True
11510,3,1,13.0,False
11511,3,2,467.0,False
11512,3,3,9809.0,False
11513,3,4,213201.0,False
11514,5,1,12.0,False
11515,5,2,258.0,False
11516,5,3,9633.0,False
11517,5,4,383303.0,False
11518,1,1,6.0,False
11519,1,2,492.0,False
11520,1,3,12161.0,False
11521,1,4,492214.0,False
11522,1,5,10000000.0,True
11523,3,1,6.0,False
11524,3,2,256.0,False
11525,3,3,11343.0,False
11526,3,4,411256.0,False
11527,5,1,5.0,False
11528,5,2,375.0,False
11529,5,3,8543.0,False
11530,5,4,229697.0,False
11531,1,1,3.0,False
11532,1,2,342.0,False
11533,1,3,16789.0,False
11534,1,4,466705.0,False
11535,1,5,10000000.0,True
11536,3,1,10.0,False
11537,3,2,527.0,False
11538,3,3,13053.0,False
11539,3,4,342287.0,False
11540,5,1,10.0,False
11541,5,2,215.0,False
11542,5,3,6093.0,False
11543,5,4,332216.0,False
11544,1,1,24.0,False
11545,1,2,466.0,False
11546,1,3,13182.0,False
11547,1,4,450983.0,False
11548,1,5,10000000.0,True
11549,3,1,17.0,False
11550,3,2,363.0,False
11551,3,3,9814.0,False
